x,y,z,id,isotime,latitude,longitude,depth,event_type,evaluation_mode,method_id,author,rms,num_phase,magnitude,mag_type
-103.1739459,-52.34751971,-93.655328,3219,2023-08-10T11:27:49.178668Z,46.51050474,8.4760235,-1.391724672,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.62E-05,11,-4.413150208,MwA
-95.28413202,-46.87686409,-90.176867,3220,2023-08-10T11:27:51.457229Z,46.51055301,8.476127232,-1.395203133,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000112065,23,-3.768510872,MwA
-87.81421866,-46.21849161,-108.020714,3223,2023-08-10T11:28:01.736908Z,46.51055804,8.476224661,-1.377359286,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.58E-05,8,-4.545906825,MwA
-83.16440085,-43.87016123,-106.797922,3224,2023-08-10T11:28:02.803992Z,46.51057861,8.476285644,-1.378582078,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000104776,10,-4.432286587,MwA
-100.4418943,-12.39070106,-91.506597,3225,2023-08-10T11:28:03.442099Z,46.51086382,8.476065976,-1.393873403,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000253033,8,-3.721145801,MwA
-105.7658283,-53.84814375,-95.482394,3226,2023-08-10T11:28:06.651013Z,46.51049155,8.475989474,-1.389897606,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.38E-05,9,-4.601965332,MwA
-73.34140634,-37.57668204,-108.090577,3227,2023-08-10T11:28:06.769548Z,46.51063405,8.476414703,-1.377289423,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000241872,20,-3.73483648,MwA
-73.8581112,-37.72359587,-108.106102,3228,2023-08-10T11:28:06.843479Z,46.51063279,8.476407946,-1.377273898,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000213804,19,-3.624942385,MwA
-85.45055403,-43.66178861,-87.575742,3230,2023-08-10T11:28:11.330685Z,46.51058076,8.476255899,-1.397804258,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000193952,14,-4.301480588,MwA
-81.68432969,-43.93945744,-110.056663,3235,2023-08-10T11:28:14.439002Z,46.51057781,8.476304914,-1.375323337,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000178742,14,-3.67757476,MwA
-76.93448584,-39.04501735,-108.127218,3236,2023-08-10T11:28:14.905090Z,46.51062127,8.476367639,-1.377252782,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000160295,12,-4.175060216,MwA
-86.79958087,-46.21503188,-110.245811,3238,2023-08-10T11:28:15.667374Z,46.51055795,8.47623788,-1.375134189,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00015337,14,-4.113829158,MwA
-104.930687,-52.48254672,-115.667595,3241,2023-08-10T11:28:18.640165Z,46.51050373,8.476000586,-1.369712405,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,3.68E-05,8,-4.501760715,MwA
-83.88372266,-45.08476494,-108.898115,3242,2023-08-10T11:28:18.944191Z,46.51056777,8.476276063,-1.376481885,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000176197,17,-3.903397654,MwA
-65.76303395,-36.87376203,-113.538093,3243,2023-08-10T11:28:19.604039Z,46.51063947,8.476513555,-1.371841907,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000203708,10,-3.950666957,MwA
-73.65455072,-37.76312525,-109.243048,3245,2023-08-10T11:28:20.078393Z,46.51063241,8.476410591,-1.376136952,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000213186,21,-3.35494023,MwA
-73.93184105,-38.08588779,-108.205996,3247,2023-08-10T11:28:20.732155Z,46.51062954,8.476406923,-1.377174004,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.0002244,19,-3.679006039,MwA
-85.97991132,-42.93052689,-90.258323,3248,2023-08-10T11:28:21.195017Z,46.5105874,8.476249128,-1.395121677,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.94E-05,8,-4.501833617,MwA
-89.26621713,-43.17614214,-98.34999,3249,2023-08-10T11:28:21.529647Z,46.51058558,8.47620627,-1.38703001,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.32E-05,9,-4.435044273,MwA
-76.23681582,-40.37102254,-107.264756,3256,2023-08-10T11:28:26.690946Z,46.51060926,8.4763765,-1.378115244,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000168267,13,-4.180614415,MwA
-102.788734,-41.8735995,-120.129353,3257,2023-08-10T11:28:27.033621Z,46.5105989,8.476030318,-1.365250647,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000114508,10,-4.169110237,MwA
-96.72112741,-51.92226288,-82.255762,3258,2023-08-10T11:28:29.142198Z,46.5105078,8.476107643,-1.403124238,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000193696,8,-4.446284609,MwA
-82.34984196,-44.51860274,-109.306842,3263,2023-08-10T11:28:33.064859Z,46.51057268,8.476296144,-1.376073158,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000198152,19,-3.808363622,MwA
-105.0742034,-52.35143744,-97.325524,3264,2023-08-10T11:28:33.806388Z,46.51050493,8.475998742,-1.388054476,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.26E-05,12,-4.27190579,MwA
-84.81687007,-42.59168136,-87.839595,3265,2023-08-10T11:28:34.012493Z,46.51059031,8.476264339,-1.397540405,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000121066,14,-4.247128181,MwA
-88.99062788,-43.23371017,-95.360422,3267,2023-08-10T11:28:34.105288Z,46.51058503,8.476209851,-1.390019578,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000122988,17,-4.151393765,MwA
-75.3365728,-40.17566359,-107.920485,3268,2023-08-10T11:28:34.257015Z,46.51061091,8.476388262,-1.377459515,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000201163,13,-4.216431158,MwA
-120.1067523,-49.97760602,-95.146367,3269,2023-08-10T11:28:34.531314Z,46.51052807,8.475803306,-1.390233633,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000143984,8,-4.084177782,MwA
-80.7272525,-43.65000634,-108.636031,3271,2023-08-10T11:28:36.935488Z,46.5105803,8.476317433,-1.376743969,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000217984,20,-3.612159777,MwA
-107.963197,-53.82032461,-103.138894,3274,2023-08-10T11:28:40.615860Z,46.51049206,8.47596085,-1.382241106,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.08E-05,11,-4.326314525,MwA
-75.52972959,-38.97197804,-107.483852,3275,2023-08-10T11:28:40.719712Z,46.51062176,8.476385953,-1.377896148,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000178422,9,-4.167989708,MwA
-100.6430169,-49.11216787,-95.900457,3276,2023-08-10T11:28:41.128691Z,46.51053354,8.47605703,-1.389479543,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.22E-05,16,-4.044966117,MwA
-87.23687796,-46.71117483,-106.67965,3283,2023-08-10T11:28:48.780254Z,46.51055354,8.476232098,-1.37870035,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.11E-05,8,-4.587017351,MwA
-74.7414029,-39.00267312,-108.122876,3285,2023-08-10T11:28:50.129518Z,46.51062139,8.476396218,-1.377257124,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000174595,13,-4.160114811,MwA
-105.6747067,-51.57556262,-98.65185,3287,2023-08-10T11:28:51.181138Z,46.51051198,8.475991052,-1.38672815,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.68E-05,10,-4.407184917,MwA
-103.3056501,-52.56825935,-94.402338,3289,2023-08-10T11:28:51.951022Z,46.51050277,8.476021746,-1.390977662,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000160535,8,-4.578618851,MwA
-74.31362223,-38.40555764,-108.422592,3290,2023-08-10T11:28:52.567178Z,46.51062671,8.476401894,-1.376957408,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000232126,17,-3.905573912,MwA
-97.25020322,-46.31023659,-92.846896,3292,2023-08-10T11:28:55.380896Z,46.51055834,8.476101715,-1.392533104,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000149128,10,-4.481358602,MwA
-88.61994564,-43.9759802,-91.954645,3294,2023-08-10T11:28:57.733657Z,46.51057831,8.476214553,-1.393425355,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.77E-05,12,-4.379176396,MwA
-75.06692504,-40.01980668,-107.054814,3296,2023-08-10T11:29:00.416350Z,46.51061228,8.476391802,-1.378325186,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000200246,18,-3.966224198,MwA
-86.27616818,-46.05031345,-107.003685,3298,2023-08-10T11:29:01.620923Z,46.51055937,8.476244728,-1.378376315,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.42E-05,9,-4.471001652,MwA
-107.9974683,-54.72920839,-97.212826,3299,2023-08-10T11:29:01.774611Z,46.51048389,8.475960248,-1.388167174,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.51E-05,8,-4.534816007,MwA
-80.88873401,-39.139769,-98.464933,3301,2023-08-10T11:29:03.032492Z,46.51062089,8.476316108,-1.386915067,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000122707,17,-4.129464201,MwA
-100.1535891,-50.17972182,-92.566356,3302,2023-08-10T11:29:03.474215Z,46.51052388,8.476063223,-1.392813644,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000147859,13,-4.365957831,MwA
-100.3768657,-49.95919662,-93.257243,3304,2023-08-10T11:29:04.972987Z,46.51052589,8.476060352,-1.392122757,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000142696,21,-3.74049245,MwA
-79.34454595,-40.51888541,-105.61153,3305,2023-08-10T11:29:07.389425Z,46.5106083,8.476335987,-1.37976847,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000124917,10,-4.408736409,MwA
-91.73108966,-49.70559506,-107.911625,3306,2023-08-10T11:29:07.589243Z,46.51052714,8.476173031,-1.377468375,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.26E-05,9,-4.558129411,MwA
-75.48453451,-38.58555358,-109.720986,3309,2023-08-10T11:29:11.165021Z,46.51062523,8.476386608,-1.375659014,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000212497,12,-4.118949143,MwA
-74.62930291,-36.36677396,-88.448486,3310,2023-08-10T11:29:11.719189Z,46.51064509,8.476398136,-1.396931514,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000188711,22,-3.873653567,MwA
-98.23226304,-47.92860372,-92.16709,3311,2023-08-10T11:29:13.196943Z,46.5105439,8.476088642,-1.39321291,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000121879,18,-3.91904742,MwA
-85.09639032,-46.18037267,-106.077827,3313,2023-08-10T11:29:14.168628Z,46.51055806,8.476260076,-1.379302173,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000104392,12,-4.250504527,MwA
-94.56563427,-46.61389189,-89.870108,3315,2023-08-10T11:29:17.651199Z,46.51055529,8.476136638,-1.395509892,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.13E-05,10,-4.384301954,MwA
-108.8649332,-54.49258162,-105.111568,3316,2023-08-10T11:29:18.095441Z,46.51048612,8.475948986,-1.380268432,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000107892,9,-4.559902012,MwA
-74.4230801,-39.32865647,-107.977187,3317,2023-08-10T11:29:18.712932Z,46.51061842,8.476400309,-1.377402813,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000194869,12,-4.222099155,MwA
-84.58530168,-45.60771252,-107.017227,3319,2023-08-10T11:29:19.737929Z,46.51056315,8.476266833,-1.378362773,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.65E-05,9,-4.555538246,MwA
-83.70494012,-41.02026524,-99.721182,3320,2023-08-10T11:29:20.086442Z,46.51060431,8.476279094,-1.385658818,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000106243,9,-4.485554464,MwA
-92.0021275,-45.32588426,-92.51051,3322,2023-08-10T11:29:21.844565Z,46.51056657,8.476170257,-1.39286949,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000188533,15,-4.265803952,MwA
-90.42192314,-47.23571236,-110.193695,3325,2023-08-10T11:29:23.187998Z,46.5105492,8.476190512,-1.375186305,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.18E-05,8,-4.193677805,MwA
-80.44908566,-42.99372366,-108.929006,3327,2023-08-10T11:29:23.721000Z,46.51058617,8.47632117,-1.376450994,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000171197,14,-4.190900235,MwA
-89.83817468,-45.17836823,-90.059211,3328,2023-08-10T11:29:25.034370Z,46.51056764,8.476198475,-1.395320789,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.72E-05,8,-4.57033576,MwA
-85.32836717,-43.27659061,-88.860451,3329,2023-08-10T11:29:25.078473Z,46.51058421,8.476257557,-1.396519549,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.60E-05,9,-4.45405126,MwA
-88.77952444,-47.14118307,-84.600162,3330,2023-08-10T11:29:26.310417Z,46.51054986,8.47621193,-1.400779838,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.63E-05,9,-4.366185617,MwA
-86.55047309,-45.86263469,-110.857763,3331,2023-08-10T11:29:26.388210Z,46.51056109,8.476241186,-1.374522237,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000149126,17,-3.819915545,MwA
-86.10516336,-43.83386615,-87.843454,3332,2023-08-10T11:29:26.772869Z,46.51057929,8.476247341,-1.397536546,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.75E-05,19,-4.106049486,MwA
-65.3987577,-36.95569749,-111.854564,3333,2023-08-10T11:29:27.309787Z,46.51063869,8.476518287,-1.373525436,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000183703,10,-4.073719005,MwA
-99.64030347,-48.37183286,-95.595454,3334,2023-08-10T11:29:27.970999Z,46.51054008,8.476070221,-1.389784546,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.29E-05,9,-4.537834467,MwA
-105.0919191,-50.78168045,-106.377315,3335,2023-08-10T11:29:29.410717Z,46.51051905,8.47599878,-1.379002685,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.84E-05,8,-4.531348124,MwA
-112.4086052,-61.52926113,-93.358983,3336,2023-08-10T11:29:30.640231Z,46.51042325,8.475901609,-1.392021017,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.34E-05,8,-4.245082245,MwA
-79.70869564,-40.81942109,-105.868537,3337,2023-08-10T11:29:30.755533Z,46.51060564,8.476331191,-1.379511463,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000215588,11,-4.070319487,MwA
-107.6629077,-53.5596575,-97.820682,3342,2023-08-10T11:29:39.912856Z,46.51049437,8.475964808,-1.387559318,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000200557,9,-4.449417976,MwA
-88.67293043,-47.37716948,-108.182253,3343,2023-08-10T11:29:40.450749Z,46.51054772,8.476213274,-1.377197747,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000108307,13,-4.33001237,MwA
-107.7664372,-54.33256895,-98.374382,3346,2023-08-10T11:29:42.862975Z,46.51048743,8.475963326,-1.387005618,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.24E-05,14,-4.182109769,MwA
-117.3351365,-72.85322738,-86.719721,3347,2023-08-10T11:29:43.205057Z,46.51032198,8.475835477,-1.398660279,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000167212,13,-3.854186537,MwA
-107.1431452,-52.68889605,-100.550311,3348,2023-08-10T11:29:43.524844Z,46.51050214,8.475971729,-1.384829689,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000190853,20,-3.650075062,MwA
-85.38613765,-43.81839121,-106.40384,3351,2023-08-10T11:29:46.346380Z,46.51057934,8.476256708,-1.37897616,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00018841,10,-4.425500484,MwA
-85.74561085,-41.69444173,-92.772471,3352,2023-08-10T11:29:46.917652Z,46.51059849,8.476252393,-1.392607529,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.82E-05,13,-4.30412872,MwA
-84.03915948,-30.71226328,-91.586128,3353,2023-08-10T11:29:48.927363Z,46.51069707,8.476276517,-1.393793872,induced or triggered event,manual,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,mesimeri,0.00048645,8,-4.171388594,MwA
-74.37472026,-38.190682,-108.604555,3354,2023-08-10T11:29:49.040169Z,46.51062865,8.476401135,-1.376775445,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000220946,17,-3.949349084,MwA
-74.03747375,-38.48529297,-108.143659,3356,2023-08-10T11:29:50.302788Z,46.51062596,8.476405478,-1.377236341,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000238853,17,-3.930924478,MwA
-125.2648507,-41.9103766,-77.548651,3358,2023-08-10T11:29:50.998480Z,46.51060125,8.475737498,-1.407831349,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000190417,8,-4.348005111,MwA
-106.3761698,-50.52050783,-116.041557,3360,2023-08-10T11:29:51.525582Z,46.51052155,8.475982092,-1.369338443,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000195244,8,-4.332256477,MwA
-74.65252646,-39.6074414,-106.328521,3361,2023-08-10T11:29:51.914961Z,46.51061594,8.476397272,-1.379051479,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000201511,19,-3.88143321,MwA
-74.78488808,-39.1800277,-107.618363,3362,2023-08-10T11:29:52.493390Z,46.5106198,8.476395621,-1.377761637,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000210365,17,-4.04092938,MwA
-89.2090468,-46.89060917,-109.630638,3364,2023-08-10T11:29:54.642205Z,46.51055216,8.476206373,-1.375749362,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.71E-05,11,-4.138393604,MwA
-72.43222676,-34.77231172,-91.179387,3366,2023-08-10T11:29:55.760481Z,46.51065917,8.476427034,-1.394200613,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000168375,12,-4.034365629,MwA
-76.55163923,-35.47497016,-89.910917,3368,2023-08-10T11:29:56.822381Z,46.51065334,8.476373245,-1.395469083,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00010998,8,-4.445782153,MwA
-97.66767023,-49.74505189,-113.541833,3369,2023-08-10T11:29:58.467520Z,46.51052749,8.476095681,-1.371838167,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.56E-05,8,-4.344873428,MwA
-73.37799612,-39.78386295,-113.927272,3370,2023-08-10T11:29:59.582936Z,46.5106142,8.476413845,-1.371452728,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000232382,9,-4.06152483,MwA
-88.96834339,-46.93747686,-108.64637,3371,2023-08-10T11:30:01.956681Z,46.51055171,8.476209501,-1.37673363,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.92E-05,11,-4.253016928,MwA
-81.45725481,-50.45531593,-79.768703,3372,2023-08-10T11:30:01.994487Z,46.51051918,8.476306755,-1.405611297,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000211672,8,-3.921346406,MwA
-77.74973997,-37.05595235,-99.342381,3373,2023-08-10T11:30:03.058672Z,46.51063926,8.476357362,-1.386037619,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000145529,10,-4.486070809,MwA
-74.82990997,-38.35122495,-109.075083,3375,2023-08-10T11:30:05.433341Z,46.51062726,8.476395177,-1.376304917,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000205943,11,-4.209566079,MwA
-87.60769837,-46.33464743,-111.234975,3376,2023-08-10T11:30:07.784785Z,46.51055697,8.476227331,-1.374145025,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000138257,18,-3.840516269,MwA
-73.28435635,-33.55950148,-93.103542,3377,2023-08-10T11:30:11.304196Z,46.51067018,8.476416141,-1.392276458,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000167286,8,-4.229529659,MwA
-70.55468309,-32.93300445,-95.6423,3379,2023-08-10T11:30:12.037811Z,46.51067549,8.476451811,-1.3897377,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000185641,23,-3.443530111,MwA
-84.68704785,0.676836633,-73.436661,3380,2023-08-10T11:30:12.096472Z,46.51097949,8.476273487,-1.411943339,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000252299,8,-3.489242752,MwA
-93.60585626,-50.57864845,-107.946796,3383,2023-08-10T11:30:15.912713Z,46.51051951,8.476148456,-1.377433204,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000123179,9,-4.541391676,MwA
-108.3857593,-53.8892866,-102.860169,3384,2023-08-10T11:30:17.004376Z,46.51049149,8.475955333,-1.382519831,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.11E-05,11,-4.213382042,MwA
-81.11903479,-37.96320585,-100.33058,3385,2023-08-10T11:30:17.334849Z,46.5106315,8.47631331,-1.38504942,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00014495,19,-3.872192423,MwA
-105.3897378,-49.79833737,-108.449139,3386,2023-08-10T11:30:17.496435Z,46.51052793,8.475995069,-1.376930861,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000110936,13,-4.187072122,MwA
-77.2352155,-36.61807969,-86.112444,3387,2023-08-10T11:30:17.753086Z,46.51064314,8.476364143,-1.399267556,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.19E-05,8,-4.364643011,MwA
