Time,ORP,Experiment
09:42:25,-129.6,Baseline
09:42:27,-129.6,Baseline
09:42:29,-129.6,Baseline
09:42:31,-129.7,Baseline
09:42:33,-129.6,Baseline
09:42:35,-129.6,Baseline
09:42:37,-129.6,Baseline
09:42:39,-129.6,Baseline
09:42:41,-129.7,Baseline
09:42:43,-129.6,Baseline
09:42:45,-129.6,Baseline
09:42:47,-129.6,Baseline
09:42:49,-129.6,Baseline
09:42:51,-129.7,Baseline
09:42:53,-129.7,Baseline
09:42:55,-129.7,Baseline
09:42:57,-129.7,Baseline
09:42:59,-129.6,Baseline
09:43:01,-129.6,Baseline
09:43:03,-129.6,Baseline
09:43:05,-129.6,Baseline
09:43:07,-129.7,Baseline
09:43:09,-129.6,Baseline
09:43:11,-129.6,Baseline
09:43:13,-129.7,Baseline
09:43:15,-129.7,Baseline
09:43:17,-129.7,Baseline
09:43:19,-129.6,Baseline
09:43:21,-129.7,Baseline
09:43:23,-129.7,Baseline
09:43:25,-129.7,Baseline
09:43:27,-129.7,Baseline
09:43:29,-129.7,Baseline
09:43:31,-129.7,Baseline
09:43:33,-129.6,Baseline
09:43:35,-129.6,Baseline
09:43:37,-129.7,Baseline
09:43:39,-129.6,Baseline
09:43:41,-129.7,Baseline
09:43:43,-129.7,Baseline
09:43:45,-129.7,Baseline
09:43:47,-129.7,Baseline
09:43:49,-129.6,Baseline
09:43:51,-129.6,Baseline
09:43:53,-129.6,Baseline
09:43:55,-129.6,Baseline
09:43:57,-129.6,Baseline
09:43:59,-129.6,Baseline
09:44:01,-129.6,Baseline
09:44:03,-129.6,Baseline
09:44:05,-129.6,Baseline
09:44:07,-129.7,Baseline
09:44:09,-129.7,Baseline
09:44:11,-129.7,Baseline
09:44:13,-129.6,Baseline
09:44:15,-129.6,Baseline
09:44:17,-129.5,Baseline
09:44:19,-129.5,Baseline
09:44:21,-129.5,Baseline
09:44:23,-129.5,Baseline
09:44:25,-129.5,Baseline
09:44:27,-129.6,Baseline
09:44:29,-129.6,Baseline
09:44:31,-129.5,Baseline
09:44:33,-129.6,Baseline
09:44:35,-129.6,Baseline
09:44:37,-129.6,Baseline
09:44:39,-129.6,Baseline
09:44:41,-129.6,Baseline
09:44:43,-129.6,Baseline
09:44:45,-129.6,Baseline
09:44:47,-129.6,Baseline
09:44:49,-129.6,Baseline
09:44:51,-129.5,Baseline
09:44:53,-129.6,Baseline
09:44:55,-129.5,Baseline
09:44:57,-129.6,Baseline
09:44:59,-129.6,Baseline
09:45:01,-129.5,Baseline
09:45:03,-129.5,Baseline
09:45:05,-129.5,Baseline
09:45:07,-129.5,Baseline
09:45:09,-129.5,Baseline
09:45:11,-129.5,Baseline
09:45:13,-129.5,Baseline
09:45:15,-129.6,Baseline
09:45:17,-129.6,Baseline
09:45:19,-129.6,Baseline
09:45:21,-129.5,Baseline
09:45:23,-129.6,Baseline
09:45:25,-129.6,Baseline
09:45:27,-129.6,Baseline
09:45:29,-129.5,Baseline
09:45:31,-129.5,Baseline
09:45:33,-129.5,Baseline
09:45:35,-129.4,Baseline
09:45:37,-129.4,Baseline
09:45:39,-129.4,Baseline
09:45:41,-129.5,Baseline
09:45:43,-129.4,Baseline
09:45:45,-129.4,Baseline
09:45:47,-129.4,Baseline
09:45:49,-129.5,Baseline
09:45:51,-129.5,Baseline
09:45:53,-129.5,Baseline
09:45:55,-129.5,Baseline
09:45:57,-129.4,Baseline
09:45:59,-129.5,Baseline
09:46:01,-129.5,Baseline
09:46:03,-129.4,Baseline
09:46:05,-129.4,Baseline
09:46:07,-129.4,Baseline
09:46:09,-129.4,Baseline
09:46:11,-129.4,Baseline
09:46:13,-129.4,Baseline
09:46:15,-129.4,Baseline
09:46:17,-129.5,Baseline
09:46:19,-129.5,Baseline
09:46:21,-129.4,Baseline
09:46:23,-129.4,Baseline
09:46:25,-129.4,Baseline
09:46:27,-129.4,Baseline
09:46:29,-129.4,Baseline
09:46:31,-129.4,Baseline
09:46:33,-129.4,Baseline
09:46:35,-129.4,Baseline
09:46:37,-129.4,Baseline
09:46:39,-129.4,Baseline
09:46:41,-129.4,Baseline
09:46:43,-129.4,Baseline
09:46:45,-129.4,Baseline
09:46:47,-129.4,Baseline
09:46:49,-129.4,Baseline
09:46:51,-129.4,Baseline
09:46:53,-129.4,Baseline
09:46:55,-129.4,Baseline
09:46:57,-129.4,Baseline
09:46:59,-129.4,Baseline
09:47:01,-129.4,Baseline
09:47:03,-129.4,Baseline
09:47:05,-129.4,Baseline
09:47:07,-129.4,Baseline
09:47:09,-129.4,Baseline
09:47:11,-129.3,Baseline
09:47:13,-129.3,Baseline
09:47:15,-129.3,Baseline
09:47:17,-129.4,Baseline
09:47:19,-129.4,Baseline
09:47:21,-129.4,Baseline
09:47:23,-129.4,Baseline
09:47:25,-129.3,Baseline
09:47:27,-129.3,Baseline
09:47:29,-129.3,Baseline
09:47:31,-129.3,Baseline
09:47:33,-129.3,Baseline
09:47:35,-129.3,Baseline
09:47:37,-129.3,Baseline
09:47:39,-129.4,Baseline
09:47:41,-129.3,Baseline
09:47:43,-129.4,Baseline
09:47:45,-129.4,Baseline
09:47:47,-129.4,Baseline
09:47:49,-129.3,Baseline
09:47:51,-129.3,Baseline
09:47:53,-129.3,Baseline
09:47:55,-129.3,Baseline
09:47:57,-129.3,Baseline
09:47:59,-129.2,Baseline
09:48:01,-129.3,Baseline
09:48:03,-129.3,Baseline
09:48:05,-129.3,Baseline
09:48:07,-129.3,Baseline
09:48:09,-129.3,Baseline
09:48:11,-129.3,Baseline
09:48:13,-129.3,Baseline
09:48:15,-129.3,Baseline
09:48:17,-129.3,Baseline
09:48:19,-129.3,Baseline
09:48:21,-129.3,Baseline
09:48:23,-129.3,Baseline
09:48:25,-129.3,Baseline
09:48:27,-129.3,Baseline
09:48:29,-129.3,Baseline
09:48:31,-129.2,Baseline
09:48:33,-129.2,Baseline
09:48:35,-129.2,Baseline
09:48:37,-129.2,Baseline
09:48:39,-129.2,Baseline
09:48:41,-129.2,Baseline
09:48:43,-129.2,Baseline
09:48:45,-129.2,Baseline
09:48:47,-129.2,Baseline
09:48:49,-129.2,Baseline
09:48:51,-129.2,Baseline
09:48:53,-129.2,Baseline
09:48:55,-129.2,Baseline
09:48:57,-129.2,Baseline
09:48:59,-129.2,Baseline
09:49:01,-129.2,Baseline
09:49:03,-129.2,Baseline
09:49:05,-129.1,Baseline
09:49:07,-129.1,Baseline
09:49:09,-129.1,Baseline
09:49:11,-129.1,Baseline
09:49:13,-129.1,Baseline
09:49:15,-129.1,Baseline
09:49:17,-129.1,Baseline
09:49:19,-129.1,Baseline
09:49:21,-129.1,Baseline
09:49:23,-129,Baseline
09:49:25,-129,Baseline
09:49:27,-129.1,Baseline
09:49:29,-129.1,Baseline
09:49:31,-129,Baseline
09:49:33,-129.1,Baseline
09:49:35,-129,Baseline
09:49:37,-129,Baseline
09:49:39,-129,Baseline
09:49:41,-129,Baseline
09:49:43,-129,Baseline
09:49:45,-129,Baseline
09:49:47,-129,Baseline
09:49:49,-129,Baseline
09:49:51,-129,Baseline
09:49:53,-129,Baseline
09:49:55,-129,Baseline
09:49:57,-129,Baseline
09:49:59,-129,Baseline
09:50:01,-129,Baseline
09:50:03,-129,Baseline
09:50:05,-129,Baseline
09:50:07,-128.9,Baseline
09:50:09,-129,Baseline
09:50:11,-129,Baseline
09:50:13,-128.9,Baseline
09:50:15,-128.9,Baseline
09:50:17,-128.9,Baseline
09:50:19,-129,Baseline
09:50:21,-128.9,Baseline
09:50:23,-128.9,Baseline
09:50:25,-129,Baseline
09:50:27,-128.9,Baseline
09:50:29,-129,Baseline
09:50:31,-128.9,Baseline
09:50:33,-128.9,Baseline
09:50:35,-128.9,Baseline
09:50:37,-128.9,Baseline
09:50:39,-128.9,Baseline
09:50:41,-128.9,Baseline
09:50:43,-128.9,Baseline
09:50:45,-128.9,Baseline
09:50:47,-128.9,Baseline
09:50:49,-128.8,Baseline
09:50:51,-128.8,Baseline
09:50:53,-128.8,Baseline
09:50:55,-128.8,Baseline
09:50:57,-128.8,Baseline
09:50:59,-128.8,Baseline
09:51:01,-128.8,Baseline
09:51:03,-128.8,Baseline
09:51:05,-128.9,Baseline
09:51:07,-128.7,Baseline
09:51:09,-128.8,Baseline
09:51:11,-128.8,Baseline
09:51:13,-128.9,Baseline
09:51:15,-128.8,Baseline
09:51:17,-128.8,Baseline
09:51:19,-128.8,Baseline
09:51:21,-128.8,Baseline
09:51:23,-128.8,Baseline
09:51:25,-128.7,Baseline
09:51:27,-128.7,Baseline
09:51:29,-128.8,Baseline
09:51:31,-128.7,Baseline
09:51:33,-128.7,Baseline
09:51:35,-128.7,Baseline
09:51:37,-128.7,Baseline
09:51:39,-128.7,Baseline
09:51:41,-128.7,Baseline
09:51:43,-128.7,Baseline
09:51:45,-128.6,Baseline
09:51:47,-128.7,Baseline
09:51:49,-128.6,Baseline
09:51:51,-128.5,Baseline
09:51:53,-128.6,Baseline
09:51:55,-128.6,Baseline
09:51:57,-128.6,Baseline
09:51:59,-128.6,Baseline
09:52:01,-128.6,Baseline
09:52:03,-128.5,Baseline
09:52:05,-128.5,Baseline
09:52:07,-128.5,Baseline
09:52:09,-128.4,Baseline
09:52:11,-128.5,Baseline
09:52:13,-128.5,Baseline
09:52:15,-128.5,Baseline
09:52:17,-128.4,Baseline
09:52:19,-128.5,Baseline
09:52:21,-128.4,Baseline
09:52:23,-128.5,Baseline
09:52:25,-128.4,Baseline
09:52:27,-128.4,Baseline
09:52:29,-128.3,Baseline
09:52:31,-128.4,Baseline
09:52:33,-128.4,Baseline
09:52:35,-128.4,Baseline
09:52:37,-128.4,Baseline
09:52:39,-128.4,Baseline
09:52:41,-128.3,Baseline
09:52:43,-128.3,Baseline
09:52:45,-128.3,Baseline
09:52:47,-128.3,Baseline
09:52:49,-128.3,Baseline
09:52:51,-128.3,Baseline
09:52:53,-128.3,Baseline
09:52:55,-128.3,Baseline
09:52:57,-128.2,Baseline
09:52:59,-128.2,Baseline
09:53:01,-128.2,Baseline
09:53:03,-128.2,Baseline
09:53:05,-128.2,Baseline
09:53:07,-128.2,Baseline
09:53:09,-128.2,Baseline
09:53:11,-128.1,Baseline
09:53:13,-128.1,Baseline
09:53:15,-128.2,Baseline
09:53:17,-128.1,Baseline
09:53:19,-128.2,Baseline
09:53:21,-128.2,Baseline
09:53:23,-128.2,Baseline
09:53:25,-128.2,Baseline
09:53:27,-128.1,Baseline
09:53:29,-128.1,Baseline
09:53:31,-128.1,Baseline
09:53:33,-128.1,Baseline
09:53:35,-128.1,Baseline
09:53:37,-128.1,Baseline
09:53:39,-128.1,Baseline
09:53:41,-128.1,Baseline
09:53:43,-128.1,Baseline
09:53:45,-128,Baseline
09:53:47,-128,Baseline
09:53:49,-128,Baseline
09:53:51,-128,Baseline
09:53:53,-128.1,Baseline
09:53:55,-128,Baseline
09:53:57,-128,Baseline
09:53:59,-128,Baseline
09:54:01,-128,Baseline
