Time,EC,Experiment
09:30:13,363.6,Baseline
09:30:15,363.6,Baseline
09:30:17,363.6,Baseline
10:04:13,363.6,Baseline
10:04:15,363.6,Baseline
10:04:19,363.6,Baseline
09:30:19,363.7,Baseline
09:30:21,363.7,Baseline
09:30:23,363.7,Baseline
09:30:25,363.7,Baseline
10:03:59,363.7,Baseline
10:04:01,363.7,Baseline
09:30:27,363.8,Baseline
09:30:29,363.8,Baseline
09:30:31,363.8,Baseline
09:30:35,363.8,Baseline
10:04:17,363.8,Baseline
09:30:33,363.9,Baseline
09:30:37,363.9,Baseline
09:30:39,363.9,Baseline
09:30:41,363.9,Baseline
09:30:43,364,Baseline
09:30:45,364,Baseline
09:48:21,364,Baseline
09:30:49,364.1,Baseline
09:30:51,364.1,Baseline
09:30:53,364.1,Baseline
09:30:55,364.1,Baseline
09:30:59,364.1,Baseline
09:48:23,364.1,Baseline
09:48:25,364.1,Baseline
09:48:27,364.1,Baseline
10:03:31,364.1,Baseline
09:30:57,364.2,Baseline
09:31:01,364.2,Baseline
09:31:03,364.2,Baseline
10:03:11,364.2,Baseline
10:03:21,364.2,Baseline
10:03:27,364.2,Baseline
10:03:29,364.2,Baseline
10:04:23,364.2,Baseline
09:31:05,364.3,Baseline
09:31:07,364.3,Baseline
09:31:09,364.3,Baseline
09:31:11,364.3,Baseline
09:31:13,364.3,Baseline
09:48:13,364.3,Baseline
10:03:13,364.3,Baseline
10:03:19,364.3,Baseline
10:03:25,364.3,Baseline
10:04:21,364.3,Baseline
10:59:03,364.3,Baseline
09:31:15,364.4,Baseline
09:31:17,364.4,Baseline
09:31:19,364.4,Baseline
09:31:21,364.4,Baseline
09:31:23,364.4,Baseline
09:31:25,364.4,Baseline
09:48:15,364.4,Baseline
09:48:19,364.4,Baseline
10:03:05,364.4,Baseline
10:03:17,364.4,Baseline
10:03:23,364.4,Baseline
09:31:27,364.5,Baseline
09:31:29,364.5,Baseline
09:31:31,364.5,Baseline
09:48:05,364.5,Baseline
09:48:07,364.5,Baseline
10:02:57,364.5,Baseline
10:03:07,364.5,Baseline
10:03:09,364.5,Baseline
10:03:51,364.5,Baseline
