Time,ORP,Experiment
14:19:27,207,Low Seismicity
14:19:29,222,Low Seismicity
14:19:31,231,Low Seismicity
14:19:33,234,Low Seismicity
14:19:35,243,Low Seismicity
14:19:37,249,Low Seismicity
14:19:39,248,Low Seismicity
14:19:41,246,Low Seismicity
14:19:43,242,Low Seismicity
14:19:45,247,Low Seismicity
14:19:47,252,Low Seismicity
14:19:49,248,Low Seismicity
14:19:51,247,Low Seismicity
14:19:53,246,Low Seismicity
14:19:55,249,Low Seismicity
14:19:57,244,Low Seismicity
14:19:59,245,Low Seismicity
14:20:01,243,Low Seismicity
14:20:03,244,Low Seismicity
14:20:05,248,Low Seismicity
14:20:07,245,Low Seismicity
14:20:09,228,Low Seismicity
14:20:11,234,Low Seismicity
14:20:13,237,Low Seismicity
14:20:15,241,Low Seismicity
14:20:17,234,Low Seismicity
14:20:19,235,Low Seismicity
14:20:21,246,Low Seismicity
14:20:23,242,Low Seismicity
14:20:25,240,Low Seismicity
14:20:27,245,Low Seismicity
14:20:29,246,Low Seismicity
14:20:31,243,Low Seismicity
14:20:33,236,Low Seismicity
14:20:35,237,Low Seismicity
14:20:37,243,Low Seismicity
14:20:39,249,Low Seismicity
14:20:41,242,Low Seismicity
14:20:43,243,Low Seismicity
14:20:45,240,Low Seismicity
14:20:47,236,Low Seismicity
14:20:49,235,Low Seismicity
14:20:51,235,Low Seismicity
14:20:53,236,Low Seismicity
14:20:55,237,Low Seismicity
14:20:57,239,Low Seismicity
14:20:59,236,Low Seismicity
14:21:01,240,Low Seismicity
14:21:03,242,Low Seismicity
14:21:05,251,Low Seismicity
14:21:07,248,Low Seismicity
14:21:09,253,Low Seismicity
14:21:11,233,Low Seismicity
14:21:13,230,Low Seismicity
14:21:15,228,Low Seismicity
14:21:17,230,Low Seismicity
14:21:19,233,Low Seismicity
14:21:21,234,Low Seismicity
14:21:23,245,Low Seismicity
14:21:25,245,Low Seismicity
14:21:27,246,Low Seismicity
14:21:29,248,Low Seismicity
14:21:31,240,Low Seismicity
14:21:33,242,Low Seismicity
14:21:35,239,Low Seismicity
14:21:37,233,Low Seismicity
14:21:39,240,Low Seismicity
14:21:41,232,Low Seismicity
14:21:43,230,Low Seismicity
14:21:45,237,Low Seismicity
14:21:47,245,Low Seismicity
14:21:49,247,Low Seismicity
14:21:51,233,Low Seismicity
14:21:53,226,Low Seismicity
14:21:55,227,Low Seismicity
14:21:57,224,Low Seismicity
14:21:59,225,Low Seismicity
14:22:01,238,Low Seismicity
14:22:03,238,Low Seismicity
14:22:05,231,Low Seismicity
14:22:07,235,Low Seismicity
14:22:09,236,Low Seismicity
14:22:11,243,Low Seismicity
14:22:13,249,Low Seismicity
14:22:15,241,Low Seismicity
14:22:17,233,Low Seismicity
14:22:19,228,Low Seismicity
14:22:21,236,Low Seismicity
14:22:23,235,Low Seismicity
14:22:25,233,Low Seismicity
14:22:27,240,Low Seismicity
14:22:29,231,Low Seismicity
14:22:31,235,Low Seismicity
14:22:33,231,Low Seismicity
14:22:35,239,Low Seismicity
14:22:37,241,Low Seismicity
14:22:39,234,Low Seismicity
14:22:41,232,Low Seismicity
14:22:43,225,Low Seismicity
14:22:45,224,Low Seismicity
14:22:47,227,Low Seismicity
14:22:49,228,Low Seismicity
14:22:51,229,Low Seismicity
14:22:53,226,Low Seismicity
14:22:55,246,Low Seismicity
14:22:57,249,Low Seismicity
14:22:59,253,Low Seismicity
14:23:01,251,Low Seismicity
14:23:03,246,Low Seismicity
14:23:05,245,Low Seismicity
14:23:07,256,Low Seismicity
14:23:09,252,Low Seismicity
14:23:11,252,Low Seismicity
14:23:13,254,Low Seismicity
14:23:15,255,Low Seismicity
14:23:17,250,Low Seismicity
14:23:19,256,Low Seismicity
14:23:21,254,Low Seismicity
14:23:23,251,Low Seismicity
14:23:25,251,Low Seismicity
14:23:27,244,Low Seismicity
14:23:29,244,Low Seismicity
14:23:31,244,Low Seismicity
14:23:33,242,Low Seismicity
14:23:35,245,Low Seismicity
14:23:37,234,Low Seismicity
14:23:39,232,Low Seismicity
14:23:41,230,Low Seismicity
14:23:43,228,Low Seismicity
14:23:45,230,Low Seismicity
14:23:47,225,Low Seismicity
14:23:49,226,Low Seismicity
14:23:51,225,Low Seismicity
14:23:53,224,Low Seismicity
14:23:55,232,Low Seismicity
14:23:57,239,Low Seismicity
14:23:59,244,Low Seismicity
14:24:01,249,Low Seismicity
14:24:03,233,Low Seismicity
14:24:05,239,Low Seismicity
14:24:07,234,Low Seismicity
14:24:09,232,Low Seismicity
14:24:11,232,Low Seismicity
14:24:13,227,Low Seismicity
14:24:15,236,Low Seismicity
14:24:17,245,Low Seismicity
14:24:19,250,Low Seismicity
14:24:21,247,Low Seismicity
14:24:23,246,Low Seismicity
14:24:25,244,Low Seismicity
14:24:27,247,Low Seismicity
14:24:29,246,Low Seismicity
14:24:31,239,Low Seismicity
14:24:33,233,Low Seismicity
14:24:35,245,Low Seismicity
14:24:37,243,Low Seismicity
14:24:39,249,Low Seismicity
14:24:41,248,Low Seismicity
14:24:43,247,Low Seismicity
14:24:45,251,Low Seismicity
14:24:47,251,Low Seismicity
14:24:49,247,Low Seismicity
14:24:51,253,Low Seismicity
14:24:53,249,Low Seismicity
14:24:55,246,Low Seismicity
14:24:57,248,Low Seismicity
14:24:59,244,Low Seismicity
14:25:01,243,Low Seismicity
14:25:03,241,Low Seismicity
14:25:05,234,Low Seismicity
14:25:07,237,Low Seismicity
14:25:09,240,Low Seismicity
14:25:11,238,Low Seismicity
14:25:13,237,Low Seismicity
14:25:15,231,Low Seismicity
14:25:17,236,Low Seismicity
14:25:19,241,Low Seismicity
14:25:21,234,Low Seismicity
14:25:23,237,Low Seismicity
14:25:25,235,Low Seismicity
14:25:27,230,Low Seismicity
14:25:29,236,Low Seismicity
14:25:31,240,Low Seismicity
14:25:33,246,Low Seismicity
14:25:35,242,Low Seismicity
14:25:37,234,Low Seismicity
14:25:39,237,Low Seismicity
14:25:41,243,Low Seismicity
14:25:43,244,Low Seismicity
14:25:45,226,Low Seismicity
14:25:47,230,Low Seismicity
14:25:49,233,Low Seismicity
14:25:51,233,Low Seismicity
14:25:53,237,Low Seismicity
14:25:55,240,Low Seismicity
14:25:57,237,Low Seismicity
14:25:59,239,Low Seismicity
14:26:01,244,Low Seismicity
14:26:03,251,Low Seismicity
14:26:05,250,Low Seismicity
14:26:07,251,Low Seismicity
14:26:09,250,Low Seismicity
14:26:11,247,Low Seismicity
14:26:13,250,Low Seismicity
14:26:15,249,Low Seismicity
14:26:17,244,Low Seismicity
14:26:19,248,Low Seismicity
14:26:21,245,Low Seismicity
14:26:23,249,Low Seismicity
14:26:25,257,Low Seismicity
14:26:27,261,Low Seismicity
14:26:29,260,Low Seismicity
14:26:31,257,Low Seismicity
14:26:33,255,Low Seismicity
14:26:35,255,Low Seismicity
14:26:37,254,Low Seismicity
14:26:39,254,Low Seismicity
14:26:41,254,Low Seismicity
14:26:43,255,Low Seismicity
14:26:45,252,Low Seismicity
14:26:47,252,Low Seismicity
14:26:49,243,Low Seismicity
14:26:51,239,Low Seismicity
14:26:53,246,Low Seismicity
14:26:55,245,Low Seismicity
14:26:57,235,Low Seismicity
14:26:59,237,Low Seismicity
14:27:01,239,Low Seismicity
14:27:03,245,Low Seismicity
14:27:05,243,Low Seismicity
14:27:07,242,Low Seismicity
14:27:09,242,Low Seismicity
14:27:11,239,Low Seismicity
14:27:13,234,Low Seismicity
14:27:15,234,Low Seismicity
14:27:17,240,Low Seismicity
14:27:19,239,Low Seismicity
14:27:21,232,Low Seismicity
14:27:23,228,Low Seismicity
14:27:25,224,Low Seismicity
14:27:27,227,Low Seismicity
14:27:29,221,Low Seismicity
14:27:31,233,Low Seismicity
14:27:33,233,Low Seismicity
14:27:35,232,Low Seismicity
14:27:37,233,Low Seismicity
14:27:39,226,Low Seismicity
14:27:41,225,Low Seismicity
14:27:43,229,Low Seismicity
14:27:45,232,Low Seismicity
14:27:47,226,Low Seismicity
14:27:49,220,Low Seismicity
14:27:51,217,Low Seismicity
14:27:53,216,Low Seismicity
14:27:55,221,Low Seismicity
14:27:57,224,Low Seismicity
14:27:59,221,Low Seismicity
14:28:01,219,Low Seismicity
14:28:03,221,Low Seismicity
14:28:05,226,Low Seismicity
14:28:07,228,Low Seismicity
14:28:09,229,Low Seismicity
14:28:11,229,Low Seismicity
14:28:13,225,Low Seismicity
14:28:15,220,Low Seismicity
14:28:17,217,Low Seismicity
14:28:19,215,Low Seismicity
14:28:21,223,Low Seismicity
14:28:23,220,Low Seismicity
14:28:25,216,Low Seismicity
14:28:27,215,Low Seismicity
14:28:29,219,Low Seismicity
14:28:31,218,Low Seismicity
14:28:33,217,Low Seismicity
14:28:35,219,Low Seismicity
14:28:37,219,Low Seismicity
14:28:39,214,Low Seismicity
14:28:41,214,Low Seismicity
14:28:43,219,Low Seismicity
14:28:45,227,Low Seismicity
14:28:47,230,Low Seismicity
14:28:49,231,Low Seismicity
14:28:51,221,Low Seismicity
14:28:53,222,Low Seismicity
14:28:55,217,Low Seismicity
14:28:57,226,Low Seismicity
14:28:59,224,Low Seismicity
14:29:01,227,Low Seismicity
14:29:03,230,Low Seismicity
14:29:05,228,Low Seismicity
14:29:07,233,Low Seismicity
14:29:09,249,Low Seismicity
14:29:11,261,Low Seismicity
14:29:13,248,Low Seismicity
14:29:15,250,Low Seismicity
14:29:17,251,Low Seismicity
14:29:19,251,Low Seismicity
14:29:21,253,Low Seismicity
14:29:23,247,Low Seismicity
14:29:25,247,Low Seismicity
14:29:27,253,Low Seismicity
14:29:29,254,Low Seismicity
14:29:31,257,Low Seismicity
14:29:33,253,Low Seismicity
14:29:35,256,Low Seismicity
14:29:37,255,Low Seismicity
14:29:39,252,Low Seismicity
14:29:41,250,Low Seismicity
14:29:43,250,Low Seismicity
14:29:45,255,Low Seismicity
14:29:47,250,Low Seismicity
14:29:49,248,Low Seismicity
14:29:51,251,Low Seismicity
14:29:53,252,Low Seismicity
14:29:55,253,Low Seismicity
14:29:57,248,Low Seismicity
14:29:59,252,Low Seismicity
14:30:01,248,Low Seismicity
14:30:03,248,Low Seismicity
14:30:05,248,Low Seismicity
14:30:07,248,Low Seismicity
14:30:09,251,Low Seismicity
14:30:11,251,Low Seismicity
14:30:13,248,Low Seismicity
14:30:15,246,Low Seismicity
14:30:17,241,Low Seismicity
14:30:19,236,Low Seismicity
14:30:21,240,Low Seismicity
14:30:23,244,Low Seismicity
14:30:25,239,Low Seismicity
14:30:27,243,Low Seismicity
14:30:29,245,Low Seismicity
14:30:31,239,Low Seismicity
14:30:33,237,Low Seismicity
14:30:35,236,Low Seismicity
14:30:37,241,Low Seismicity
14:30:39,240,Low Seismicity
14:30:41,243,Low Seismicity
14:30:43,235,Low Seismicity
14:30:45,233,Low Seismicity
14:30:47,230,Low Seismicity
14:30:49,226,Low Seismicity
14:30:51,233,Low Seismicity
14:30:53,232,Low Seismicity
14:30:55,234,Low Seismicity
14:30:57,227,Low Seismicity
14:30:59,221,Low Seismicity
14:31:01,223,Low Seismicity
14:31:03,223,Low Seismicity
14:31:05,221,Low Seismicity
14:31:07,228,Low Seismicity
14:31:09,227,Low Seismicity
14:31:11,233,Low Seismicity
14:31:13,238,Low Seismicity
14:31:15,237,Low Seismicity
14:31:17,231,Low Seismicity
14:31:19,240,Low Seismicity
14:31:21,244,Low Seismicity
14:31:23,232,Low Seismicity
14:31:25,237,Low Seismicity
14:31:27,239,Low Seismicity
14:31:29,235,Low Seismicity
14:31:31,233,Low Seismicity
14:31:33,230,Low Seismicity
14:31:35,235,Low Seismicity
14:31:37,230,Low Seismicity
14:31:39,231,Low Seismicity
14:31:41,231,Low Seismicity
14:31:43,231,Low Seismicity
14:31:45,231,Low Seismicity
14:31:47,233,Low Seismicity
14:31:49,236,Low Seismicity
14:31:51,236,Low Seismicity
14:31:53,237,Low Seismicity
14:31:55,233,Low Seismicity
14:31:57,233,Low Seismicity
14:31:59,246,Low Seismicity
14:32:01,244,Low Seismicity
14:32:03,230,Low Seismicity
14:32:05,245,Low Seismicity
14:32:07,238,Low Seismicity
14:32:09,235,Low Seismicity
14:32:11,233,Low Seismicity
14:32:13,238,Low Seismicity
14:32:15,233,Low Seismicity
14:32:17,233,Low Seismicity
14:32:19,236,Low Seismicity
14:32:21,241,Low Seismicity
14:32:23,240,Low Seismicity
14:32:25,240,Low Seismicity
14:32:27,239,Low Seismicity
14:32:29,254,Low Seismicity
14:32:31,249,Low Seismicity
14:32:33,249,Low Seismicity
14:32:35,250,Low Seismicity
14:32:37,251,Low Seismicity
14:32:39,249,Low Seismicity
14:32:41,251,Low Seismicity
14:32:43,248,Low Seismicity
14:32:45,257,Low Seismicity
14:32:47,264,Low Seismicity
14:32:49,265,Low Seismicity
14:32:51,265,Low Seismicity
14:32:53,261,Low Seismicity
14:32:55,261,Low Seismicity
14:32:57,252,Low Seismicity
14:32:59,252,Low Seismicity
14:33:01,262,Low Seismicity
14:33:03,260,Low Seismicity
14:33:05,256,Low Seismicity
14:33:07,251,Low Seismicity
14:33:09,252,Low Seismicity
14:33:11,256,Low Seismicity
14:33:13,243,Low Seismicity
14:33:15,247,Low Seismicity
14:33:17,248,Low Seismicity
14:33:19,254,Low Seismicity
14:33:21,241,Low Seismicity
14:33:23,238,Low Seismicity
14:33:25,245,Low Seismicity
14:33:27,257,Low Seismicity
14:33:29,251,Low Seismicity
14:33:31,254,Low Seismicity
14:33:33,247,Low Seismicity
14:33:35,247,Low Seismicity
14:33:37,248,Low Seismicity
14:33:39,248,Low Seismicity
14:33:41,246,Low Seismicity
14:33:43,247,Low Seismicity
14:33:45,249,Low Seismicity
14:33:47,241,Low Seismicity
14:33:49,240,Low Seismicity
14:33:51,244,Low Seismicity
14:33:53,243,Low Seismicity
14:33:55,244,Low Seismicity
14:33:57,238,Low Seismicity
14:33:59,230,Low Seismicity
14:34:01,225,Low Seismicity
14:34:03,222,Low Seismicity
14:34:05,224,Low Seismicity
14:34:07,227,Low Seismicity
14:34:09,228,Low Seismicity
14:34:11,235,Low Seismicity
14:34:13,231,Low Seismicity
14:34:15,236,Low Seismicity
14:34:17,239,Low Seismicity
14:34:19,238,Low Seismicity
14:34:21,242,Low Seismicity
14:34:23,237,Low Seismicity
14:34:25,239,Low Seismicity
14:34:27,237,Low Seismicity
14:34:29,236,Low Seismicity
14:34:31,237,Low Seismicity
14:34:33,238,Low Seismicity
14:34:35,243,Low Seismicity
14:34:37,249,Low Seismicity
14:34:39,255,Low Seismicity
14:34:41,246,Low Seismicity
14:34:43,242,Low Seismicity
14:34:45,243,Low Seismicity
14:34:47,242,Low Seismicity
14:34:49,238,Low Seismicity
14:34:51,234,Low Seismicity
14:34:53,235,Low Seismicity
14:34:55,234,Low Seismicity
14:34:57,237,Low Seismicity
14:34:59,235,Low Seismicity
14:35:01,235,Low Seismicity
14:35:03,236,Low Seismicity
14:35:05,238,Low Seismicity
14:35:07,235,Low Seismicity
14:35:09,240,Low Seismicity
14:35:11,237,Low Seismicity
14:35:13,240,Low Seismicity
14:35:15,241,Low Seismicity
14:35:17,240,Low Seismicity
14:35:19,242,Low Seismicity
14:35:21,239,Low Seismicity
14:35:23,237,Low Seismicity
14:35:25,234,Low Seismicity
14:35:27,236,Low Seismicity
14:35:29,235,Low Seismicity
14:35:31,236,Low Seismicity
14:35:33,237,Low Seismicity
14:35:35,239,Low Seismicity
14:35:37,237,Low Seismicity
14:35:39,234,Low Seismicity
14:35:41,240,Low Seismicity
14:35:43,242,Low Seismicity
14:35:45,243,Low Seismicity
14:35:47,244,Low Seismicity
14:35:49,248,Low Seismicity
14:35:51,245,Low Seismicity
14:35:53,244,Low Seismicity
14:35:55,247,Low Seismicity
14:35:57,245,Low Seismicity
14:35:59,244,Low Seismicity
14:36:01,243,Low Seismicity
14:36:03,242,Low Seismicity
14:36:05,245,Low Seismicity
14:36:07,252,Low Seismicity
14:36:09,255,Low Seismicity
14:36:11,254,Low Seismicity
14:36:13,252,Low Seismicity
14:36:15,249,Low Seismicity
14:36:17,253,Low Seismicity
14:36:19,250,Low Seismicity
14:36:21,250,Low Seismicity
14:36:23,248,Low Seismicity
14:36:25,247,Low Seismicity
14:36:27,253,Low Seismicity
14:36:29,249,Low Seismicity
14:36:31,243,Low Seismicity
14:36:33,245,Low Seismicity
14:36:35,243,Low Seismicity
14:36:37,246,Low Seismicity
14:36:39,245,Low Seismicity
14:36:41,248,Low Seismicity
14:36:43,246,Low Seismicity
14:36:45,246,Low Seismicity
14:36:47,245,Low Seismicity
14:36:49,245,Low Seismicity
14:36:51,239,Low Seismicity
14:36:53,240,Low Seismicity
14:36:55,246,Low Seismicity
14:36:57,243,Low Seismicity
14:36:59,242,Low Seismicity
14:37:01,246,Low Seismicity
14:37:03,249,Low Seismicity
14:37:05,242,Low Seismicity
14:37:07,239,Low Seismicity
14:37:09,243,Low Seismicity
14:37:11,238,Low Seismicity
14:37:13,242,Low Seismicity
14:37:15,245,Low Seismicity
14:37:17,243,Low Seismicity
14:37:19,246,Low Seismicity
14:37:21,246,Low Seismicity
14:37:23,248,Low Seismicity
14:37:25,244,Low Seismicity
14:37:27,240,Low Seismicity
14:37:29,238,Low Seismicity
14:37:31,239,Low Seismicity
14:37:33,244,Low Seismicity
14:37:35,244,Low Seismicity
14:37:37,242,Low Seismicity
14:37:39,247,Low Seismicity
14:37:41,249,Low Seismicity
14:37:43,232,Low Seismicity
14:37:45,233,Low Seismicity
14:37:47,230,Low Seismicity
14:37:49,233,Low Seismicity
14:37:51,236,Low Seismicity
14:37:53,237,Low Seismicity
14:37:55,237,Low Seismicity
14:37:57,242,Low Seismicity
14:37:59,239,Low Seismicity
14:38:01,240,Low Seismicity
14:38:03,245,Low Seismicity
14:38:05,244,Low Seismicity
14:38:07,241,Low Seismicity
14:38:09,244,Low Seismicity
14:38:11,247,Low Seismicity
14:38:13,244,Low Seismicity
14:38:15,245,Low Seismicity
14:38:17,249,Low Seismicity
14:38:19,251,Low Seismicity
14:38:21,246,Low Seismicity
14:38:23,242,Low Seismicity
14:38:25,249,Low Seismicity
14:38:27,249,Low Seismicity
14:38:29,245,Low Seismicity
14:38:31,244,Low Seismicity
14:38:33,248,Low Seismicity
14:38:35,242,Low Seismicity
14:38:37,243,Low Seismicity
14:38:39,242,Low Seismicity
14:38:41,244,Low Seismicity
14:38:43,251,Low Seismicity
14:38:45,247,Low Seismicity
14:38:47,247,Low Seismicity
14:38:49,248,Low Seismicity
14:38:51,247,Low Seismicity
14:38:53,248,Low Seismicity
14:38:55,244,Low Seismicity
14:38:57,240,Low Seismicity
14:38:59,241,Low Seismicity
14:39:01,243,Low Seismicity
14:39:03,244,Low Seismicity
14:39:05,248,Low Seismicity
14:39:07,247,Low Seismicity
14:39:09,245,Low Seismicity
14:39:11,245,Low Seismicity
14:39:13,244,Low Seismicity
14:39:15,240,Low Seismicity
14:39:17,237,Low Seismicity
14:39:19,240,Low Seismicity
14:39:21,241,Low Seismicity
14:39:23,245,Low Seismicity
14:39:25,244,Low Seismicity
14:39:27,250,Low Seismicity
14:39:29,251,Low Seismicity
14:39:31,239,Low Seismicity
14:39:33,237,Low Seismicity
14:39:35,245,Low Seismicity
14:39:37,248,Low Seismicity
14:39:39,241,Low Seismicity
14:39:41,246,Low Seismicity
14:39:43,246,Low Seismicity
14:39:45,240,Low Seismicity
14:39:47,243,Low Seismicity
14:39:49,239,Low Seismicity
14:39:51,240,Low Seismicity
14:39:53,241,Low Seismicity
14:39:55,240,Low Seismicity
14:39:57,238,Low Seismicity
14:39:59,236,Low Seismicity
14:40:01,234,Low Seismicity
14:40:03,233,Low Seismicity
14:40:05,243,Low Seismicity
14:40:07,243,Low Seismicity
14:40:09,243,Low Seismicity
14:40:11,245,Low Seismicity
14:40:13,246,Low Seismicity
14:40:15,246,Low Seismicity
14:40:17,249,Low Seismicity
14:40:19,245,Low Seismicity
14:40:21,243,Low Seismicity
14:40:23,243,Low Seismicity
14:40:25,243,Low Seismicity
14:40:27,240,Low Seismicity
14:40:29,242,Low Seismicity
14:40:31,244,Low Seismicity
14:40:33,240,Low Seismicity
14:40:35,240,Low Seismicity
14:40:37,240,Low Seismicity
14:40:39,238,Low Seismicity
14:40:41,237,Low Seismicity
14:40:43,239,Low Seismicity
14:40:45,235,Low Seismicity
14:40:47,239,Low Seismicity
14:40:49,235,Low Seismicity
14:40:51,236,Low Seismicity
14:40:53,236,Low Seismicity
14:40:55,235,Low Seismicity
14:40:57,238,Low Seismicity
14:40:59,240,Low Seismicity
14:41:01,237,Low Seismicity
14:41:03,238,Low Seismicity
14:41:05,242,Low Seismicity
14:41:07,238,Low Seismicity
14:41:09,242,Low Seismicity
14:41:11,237,Low Seismicity
14:41:13,239,Low Seismicity
14:41:15,241,Low Seismicity
14:41:17,242,Low Seismicity
14:41:19,241,Low Seismicity
14:41:21,241,Low Seismicity
14:41:23,242,Low Seismicity
14:41:25,239,Low Seismicity
14:41:27,238,Low Seismicity
14:41:29,237,Low Seismicity
14:41:31,244,Low Seismicity
14:41:33,248,Low Seismicity
14:41:35,246,Low Seismicity
14:41:37,245,Low Seismicity
14:41:39,240,Low Seismicity
14:41:41,242,Low Seismicity
14:41:43,241,Low Seismicity
14:41:45,238,Low Seismicity
14:41:47,232,Low Seismicity
14:41:49,242,Low Seismicity
14:41:51,243,Low Seismicity
14:41:53,243,Low Seismicity
14:41:55,245,Low Seismicity
14:41:57,252,Low Seismicity
14:41:59,244,Low Seismicity
14:42:01,245,Low Seismicity
14:42:03,250,Low Seismicity
14:42:05,249,Low Seismicity
14:42:07,235,Low Seismicity
14:42:09,235,Low Seismicity
14:42:11,235,Low Seismicity
14:42:13,234,Low Seismicity
14:42:15,229,Low Seismicity
14:42:17,228,Low Seismicity
14:42:19,226,Low Seismicity
14:42:21,227,Low Seismicity
14:42:23,226,Low Seismicity
14:42:25,226,Low Seismicity
14:42:27,219,Low Seismicity
14:42:29,217,Low Seismicity
14:42:31,228,Low Seismicity
14:42:33,230,Low Seismicity
14:42:35,228,Low Seismicity
14:42:37,227,Low Seismicity
14:42:39,229,Low Seismicity
14:42:41,229,Low Seismicity
14:42:43,233,Low Seismicity
14:42:45,239,Low Seismicity
14:42:47,234,Low Seismicity
14:42:49,233,Low Seismicity
14:42:51,234,Low Seismicity
14:42:53,235,Low Seismicity
14:42:55,233,Low Seismicity
14:42:57,234,Low Seismicity
14:42:59,236,Low Seismicity
14:43:01,237,Low Seismicity
14:43:03,236,Low Seismicity
14:43:05,235,Low Seismicity
14:43:07,239,Low Seismicity
14:43:09,231,Low Seismicity
14:43:11,234,Low Seismicity
14:43:13,241,Low Seismicity
14:43:15,238,Low Seismicity
14:43:17,233,Low Seismicity
14:43:19,230,Low Seismicity
14:43:21,234,Low Seismicity
14:43:23,235,Low Seismicity
14:43:25,234,Low Seismicity
14:43:27,233,Low Seismicity
14:43:29,234,Low Seismicity
14:43:31,242,Low Seismicity
14:43:33,253,Low Seismicity
14:43:35,254,Low Seismicity
14:43:37,253,Low Seismicity
14:43:39,253,Low Seismicity
14:43:41,253,Low Seismicity
14:43:43,254,Low Seismicity
14:43:45,249,Low Seismicity
14:43:47,254,Low Seismicity
14:43:49,256,Low Seismicity
14:43:51,257,Low Seismicity
14:43:53,249,Low Seismicity
14:43:55,252,Low Seismicity
14:43:57,248,Low Seismicity
14:43:59,248,Low Seismicity
14:44:01,242,Low Seismicity
14:44:03,243,Low Seismicity
14:44:05,246,Low Seismicity
14:44:07,245,Low Seismicity
14:44:09,238,Low Seismicity
14:44:11,231,Low Seismicity
14:44:13,238,Low Seismicity
14:44:15,237,Low Seismicity
14:44:17,235,Low Seismicity
14:44:19,237,Low Seismicity
14:44:21,238,Low Seismicity
14:44:23,244,Low Seismicity
14:44:25,245,Low Seismicity
14:44:27,247,Low Seismicity
14:44:29,242,Low Seismicity
14:44:31,240,Low Seismicity
14:44:33,241,Low Seismicity
14:44:35,234,Low Seismicity
14:44:37,233,Low Seismicity
14:44:39,232,Low Seismicity
14:44:41,235,Low Seismicity
14:44:43,234,Low Seismicity
14:44:45,230,Low Seismicity
14:44:47,228,Low Seismicity
14:44:49,231,Low Seismicity
14:44:51,236,Low Seismicity
14:44:53,232,Low Seismicity
14:44:55,235,Low Seismicity
14:44:57,230,Low Seismicity
14:44:59,228,Low Seismicity
14:45:01,231,Low Seismicity
14:45:03,233,Low Seismicity
14:45:05,231,Low Seismicity
14:45:07,228,Low Seismicity
14:45:09,228,Low Seismicity
14:45:11,224,Low Seismicity
14:45:13,230,Low Seismicity
14:45:15,229,Low Seismicity
14:45:17,228,Low Seismicity
14:45:19,223,Low Seismicity
14:45:21,226,Low Seismicity
14:45:23,214,Low Seismicity
14:45:25,203,Low Seismicity
14:45:27,214,Low Seismicity
14:45:29,228,Low Seismicity
14:45:31,224,Low Seismicity
14:45:33,221,Low Seismicity
14:45:35,225,Low Seismicity
14:45:37,224,Low Seismicity
14:45:39,229,Low Seismicity
14:45:41,220,Low Seismicity
14:45:43,221,Low Seismicity
14:45:45,217,Low Seismicity
14:45:47,221,Low Seismicity
14:45:49,226,Low Seismicity
14:45:51,225,Low Seismicity
14:45:53,222,Low Seismicity
14:45:55,224,Low Seismicity
14:45:57,223,Low Seismicity
14:45:59,222,Low Seismicity
14:46:01,223,Low Seismicity
14:46:03,224,Low Seismicity
14:46:05,225,Low Seismicity
14:46:07,225,Low Seismicity
14:46:09,221,Low Seismicity
14:46:11,216,Low Seismicity
14:46:13,218,Low Seismicity
14:46:15,210,Low Seismicity
14:46:17,212,Low Seismicity
14:46:19,214,Low Seismicity
14:46:21,213,Low Seismicity
14:46:23,210,Low Seismicity
14:46:25,211,Low Seismicity
14:46:27,207,Low Seismicity
14:46:29,204,Low Seismicity
14:46:31,217,Low Seismicity
14:46:33,221,Low Seismicity
14:46:35,216,Low Seismicity
14:46:37,219,Low Seismicity
14:46:39,219,Low Seismicity
14:46:41,217,Low Seismicity
14:46:43,228,Low Seismicity
14:46:45,227,Low Seismicity
14:46:47,223,Low Seismicity
14:46:49,225,Low Seismicity
14:46:51,223,Low Seismicity
14:46:53,226,Low Seismicity
14:46:55,222,Low Seismicity
14:46:57,222,Low Seismicity
14:46:59,223,Low Seismicity
14:47:01,218,Low Seismicity
14:47:03,218,Low Seismicity
14:47:05,223,Low Seismicity
14:47:07,225,Low Seismicity
14:47:09,227,Low Seismicity
14:47:11,227,Low Seismicity
14:47:13,226,Low Seismicity
14:47:15,225,Low Seismicity
14:47:17,224,Low Seismicity
14:47:19,228,Low Seismicity
14:47:21,238,Low Seismicity
14:47:23,240,Low Seismicity
14:47:25,237,Low Seismicity
14:47:27,239,Low Seismicity
14:47:29,240,Low Seismicity
14:47:31,244,Low Seismicity
14:47:33,248,Low Seismicity
14:47:35,248,Low Seismicity
14:47:37,243,Low Seismicity
14:47:39,246,Low Seismicity
14:47:41,249,Low Seismicity
14:47:43,251,Low Seismicity
14:47:45,252,Low Seismicity
14:47:47,242,Low Seismicity
14:47:49,226,Low Seismicity
14:47:51,225,Low Seismicity
14:47:53,227,Low Seismicity
14:47:55,229,Low Seismicity
14:47:57,240,Low Seismicity
14:47:59,242,Low Seismicity
14:48:01,228,Low Seismicity
14:48:03,225,Low Seismicity
14:48:05,215,Low Seismicity
14:48:07,222,Low Seismicity
14:48:09,243,Low Seismicity
14:48:11,244,Low Seismicity
14:48:13,246,Low Seismicity
14:48:15,231,Low Seismicity
14:48:17,228,Low Seismicity
14:48:19,244,Low Seismicity
14:48:21,249,Low Seismicity
14:48:23,242,Low Seismicity
14:48:25,241,Low Seismicity
14:48:27,246,Low Seismicity
14:48:29,246,Low Seismicity
14:48:31,241,Low Seismicity
14:48:33,242,Low Seismicity
