x,y,z,id,isotime,latitude,longitude,depth,event_type,evaluation_mode,method_id,author,rms,num_phase,magnitude,mag_type
-104.4909653,-46.82937331,-100.505265,197,2023-08-03T10:30:27.994117Z,46.51055453,8.476007291,-1.384874735,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.86E-05,10,-4.455870786,MwA
-95.42181195,-47.14991843,-91.686257,201,2023-08-03T10:30:47.619003Z,46.51055057,8.476125391,-1.393693743,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000105587,14,-4.349982422,MwA
-90.17817099,-46.7750901,-81.008048,203,2023-08-03T10:31:00.665094Z,46.51055332,8.476193772,-1.404371952,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.49E-05,15,-4.188392882,MwA
-87.10049564,-43.31421254,-100.859641,206,2023-08-03T10:31:28.505391Z,46.51058408,8.476234461,-1.384520359,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000119423,13,-4.344596057,MwA
-91.3134687,-47.59159803,-84.451712,210,2023-08-03T10:31:46.967957Z,46.51054611,8.47617884,-1.400928288,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000103807,16,-4.27460134,MwA
-105.3749804,-53.97639906,-94.927428,211,2023-08-03T10:31:57.020992Z,46.51049035,8.475994544,-1.390452572,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.21E-05,8,-4.583104753,MwA
-81.12867448,-40.75955947,-92.473817,214,2023-08-03T10:32:16.266425Z,46.51060635,8.476312704,-1.392906183,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000107161,13,-4.279092938,MwA
-96.43385656,-45.87911277,-96.882568,217,2023-08-03T10:32:20.579218Z,46.51056212,8.476112424,-1.388497432,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.45E-05,9,-4.459979447,MwA
-93.97676537,-46.39580626,-97.997948,219,2023-08-03T10:32:28.823126Z,46.51055718,8.476144346,-1.387382052,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.14E-05,12,-4.451594709,MwA
-84.33649626,-56.67718499,-69.002055,220,2023-08-03T10:32:30.735477Z,46.51046356,8.476268174,-1.416377945,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000143164,8,-3.981982119,MwA
-82.2992922,-42.88087227,-84.44621,222,2023-08-03T10:32:37.656615Z,46.51058741,8.476297089,-1.40093379,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000122742,8,-4.34031596,MwA
-97.85633667,-47.35006576,-87.820069,223,2023-08-03T10:32:37.908830Z,46.51054906,8.47609364,-1.397559931,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000123216,16,-4.16365023,MwA
-93.24288914,-50.5265892,-83.166262,226,2023-08-03T10:32:55.712599Z,46.51051994,8.476153198,-1.402213738,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000183236,20,-4.037710322,MwA
-103.9469947,-48.88676136,-97.855834,229,2023-08-03T10:33:03.110570Z,46.51053596,8.476014024,-1.387524166,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000133053,8,-4.551880176,MwA
-91.73809285,-48.75407089,-106.006578,230,2023-08-03T10:33:03.186155Z,46.5105357,8.476173104,-1.379373422,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.20E-05,8,-4.622991061,MwA
-91.02142343,-48.88021618,-106.565272,231,2023-08-03T10:33:03.262468Z,46.51053448,8.476182419,-1.378814728,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000115348,12,-4.363835025,MwA
-87.75861728,-43.62526688,-102.869091,235,2023-08-03T10:33:23.453822Z,46.51058136,8.476225833,-1.382510909,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000136747,10,-4.460391214,MwA
-102.0254018,-58.68516874,-80.497991,237,2023-08-03T10:33:26.369280Z,46.5104476,8.476037374,-1.404882009,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.37E-05,11,-4.398494086,MwA
-101.9971857,-59.37408855,-80.162852,238,2023-08-03T10:33:26.489026Z,46.5104414,8.476037623,-1.405217148,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000120518,12,-4.228650757,MwA
-91.50623059,-46.83809475,-87.247128,239,2023-08-03T10:33:27.145380Z,46.51055291,8.476176458,-1.398132872,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000152382,22,-3.898291393,MwA
-95.94018818,-49.23584215,-87.321844,242,2023-08-03T10:33:44.599462Z,46.51053187,8.476118279,-1.398058156,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.52E-05,10,-4.390070513,MwA
-50.46330845,-25.80021331,-84.181903,250,2023-08-03T10:34:39.297089Z,46.51073726,8.476714795,-1.401198097,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000177283,22,-3.459806384,MwA
-95.80391969,-45.94761329,-91.498851,251,2023-08-03T10:34:41.179007Z,46.51056143,8.47612062,-1.393881149,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.03E-05,8,-4.602287257,MwA
-92.28822914,-44.71803166,-100.354051,257,2023-08-03T10:35:05.710394Z,46.51057207,8.476166633,-1.385025949,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000248417,8,-4.333384484,MwA
-93.31217,-45.23975047,-95.350266,259,2023-08-03T10:35:08.571038Z,46.5105675,8.476153204,-1.390029734,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.73E-05,9,-4.497550207,MwA
-103.6015859,-41.40687071,-93.863892,262,2023-08-03T10:35:26.103568Z,46.5106032,8.476019813,-1.391516108,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000119349,9,-4.236146265,MwA
-92.12078273,-47.60335607,-85.734487,263,2023-08-03T10:35:27.552682Z,46.5105461,8.47616832,-1.399645513,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000105801,17,-4.169610645,MwA
-101.1076376,-49.30399276,-94.996065,265,2023-08-03T10:35:32.361240Z,46.51053187,8.476050944,-1.390383935,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.35E-05,10,-4.528936473,MwA
-97.22550034,-45.53938897,-96.380183,266,2023-08-03T10:35:32.732473Z,46.51056527,8.476102169,-1.388999817,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.42E-05,14,-4.259747729,MwA
-70.71684569,-32.32731622,-82.244323,268,2023-08-03T10:35:41.873891Z,46.51068096,8.476449805,-1.403135677,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000212883,13,-4.1562647,MwA
-90.90366684,-43.61588785,-94.886854,269,2023-08-03T10:35:52.949071Z,46.51058182,8.476184862,-1.390493146,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.38E-05,9,-4.509275649,MwA
-89.80072646,-44.53178467,-97.385988,270,2023-08-03T10:36:09.608144Z,46.51057345,8.476199073,-1.387994012,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.45E-05,8,-4.395187249,MwA
-88.71186907,-46.79298777,-104.348492,275,2023-08-03T10:36:27.571187Z,46.51055298,8.476212868,-1.381031508,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.35E-05,8,-4.597690727,MwA
-97.22909162,-49.35925297,-103.613747,276,2023-08-03T10:36:34.668617Z,46.51053091,8.476101463,-1.381766253,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000140912,10,-4.467018992,MwA
-105.492382,-48.76481428,-101.18047,281,2023-08-03T10:36:44.653130Z,46.51053724,8.475993911,-1.38419953,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000170026,8,-4.525479556,MwA
-102.0080007,-49.18691206,-95.948737,287,2023-08-03T10:37:00.434234Z,46.51053303,8.476039234,-1.389431263,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.51E-05,9,-4.509146143,MwA
-101.1760457,-53.54192849,-88.215052,289,2023-08-03T10:37:18.529182Z,46.51049376,8.476049324,-1.397164948,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.99E-05,8,-4.515203803,MwA
-99.66883797,-49.53297348,-91.251265,290,2023-08-03T10:37:19.378730Z,46.51052964,8.47606965,-1.394128735,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,3.87E-05,8,-4.523308497,MwA
-96.76755183,-46.6606422,-96.714222,292,2023-08-03T10:37:22.655722Z,46.51055513,8.476107942,-1.388665778,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000105759,15,-4.059325578,MwA
-94.21774236,-49.16863203,-85.796866,296,2023-08-03T10:37:39.613771Z,46.51053227,8.476140731,-1.399583134,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000114124,18,-4.022366491,MwA
-95.54138134,-45.26473474,-97.301311,299,2023-08-03T10:37:51.137656Z,46.51056754,8.476124157,-1.388078689,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000150018,8,-4.504396459,MwA
-104.754581,-59.02467831,-84.084837,300,2023-08-03T10:38:00.422963Z,46.51044487,8.476001759,-1.401295163,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.07E-05,13,-4.143449197,MwA
-90.63926535,-47.15415738,-107.271572,301,2023-08-03T10:38:04.041706Z,46.51054996,8.476187695,-1.378108428,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000197622,19,-3.762481198,MwA
-90.22050593,-47.5010615,-106.53716,302,2023-08-03T10:38:04.074068Z,46.51054679,8.476193091,-1.37884284,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00010624,10,-4.107241311,MwA
-88.04897083,-47.91814897,-107.041328,304,2023-08-03T10:38:06.971636Z,46.51054278,8.47622131,-1.378338672,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000113942,8,-4.335372124,MwA
-90.34370168,-48.02966852,-106.164886,305,2023-08-03T10:38:08.953942Z,46.51054205,8.476191395,-1.379215114,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,3.93E-05,8,-4.442830592,MwA
-96.8173248,-46.53010885,-96.933637,307,2023-08-03T10:38:16.018300Z,46.51055631,8.476107316,-1.388446363,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000110556,15,-4.106329267,MwA
-96.4632933,-46.09072891,-97.141656,308,2023-08-03T10:38:25.146431Z,46.51056022,8.476112004,-1.388238344,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.96E-05,14,-4.074386876,MwA
-96.93360104,-49.31743458,-108.707998,309,2023-08-03T10:38:30.357075Z,46.51053125,8.476105319,-1.376672002,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.00011609,14,-4.229376028,MwA
-94.62072903,-49.17838452,-86.829606,311,2023-08-03T10:38:39.732104Z,46.51053223,8.476135479,-1.398550394,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000131102,17,-4.203597973,MwA
-101.1475401,-50.3862879,-93.445557,312,2023-08-03T10:38:40.684202Z,46.51052214,8.476050238,-1.391934443,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.11E-05,15,-4.052498741,MwA
-93.65959987,-50.6076863,-83.697289,314,2023-08-03T10:38:46.581317Z,46.51051926,8.476147755,-1.401682711,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000214673,12,-4.336047723,MwA
-96.60773041,-46.41171474,-96.974153,316,2023-08-03T10:38:49.933330Z,46.51055735,8.476110067,-1.388405847,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000106482,14,-4.102770527,MwA
-87.61014561,-45.51213606,-104.332198,317,2023-08-03T10:38:58.841112Z,46.51056437,8.476227442,-1.381047802,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000162179,8,-4.392274541,MwA
-109.7179417,-54.15361497,-106.991412,318,2023-08-03T10:39:04.164800Z,46.51048927,8.475937931,-1.378388588,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.32E-05,14,-4.032046302,MwA
-89.51704866,-44.992697,-99.592534,319,2023-08-03T10:39:07.196326Z,46.51056927,8.476202689,-1.385787466,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000114146,9,-4.398419733,MwA
-95.60659524,-47.48591857,-90.24215,320,2023-08-03T10:39:18.000896Z,46.51054757,8.476122926,-1.39513785,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.52E-05,9,-4.529350715,MwA
-94.48679769,-48.76272743,-101.147786,322,2023-08-03T10:39:22.833444Z,46.51053595,8.476137293,-1.384232214,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.89E-05,9,-4.577260572,MwA
-107.6324612,-53.0320911,-106.641642,326,2023-08-03T10:39:36.978198Z,46.51049911,8.475965294,-1.378738358,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.99E-05,10,-4.302408275,MwA
-97.65857009,-46.38784936,-95.127652,327,2023-08-03T10:39:37.305698Z,46.51055769,8.476096381,-1.390252348,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.00E-05,12,-4.323712441,MwA
-89.90550322,-43.77276952,-95.705405,328,2023-08-03T10:39:45.029692Z,46.51058029,8.476197839,-1.389674595,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.87E-05,14,-4.240691806,MwA
-103.1492855,-52.27937514,-93.735132,330,2023-08-03T10:39:45.821059Z,46.51050535,8.476023833,-1.391644868,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000116466,10,-4.542334008,MwA
-88.63631226,-46.12829059,-103.570828,338,2023-08-03T10:40:13.022266Z,46.51055895,8.476213967,-1.381809172,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000108873,9,-4.524085338,MwA
-102.435921,-49.58054205,-97.237247,341,2023-08-03T10:40:28.539442Z,46.51052954,8.476033591,-1.388142753,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.51E-05,12,-4.43210442,MwA
-97.35330661,-46.56951312,-93.429168,345,2023-08-03T10:40:35.615911Z,46.51055602,8.476100327,-1.391950832,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000152994,15,-4.066608115,MwA
-89.10506197,-47.74534868,-106.614503,349,2023-08-03T10:40:41.268929Z,46.51054446,8.476207581,-1.378765497,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.74E-05,10,-4.463068025,MwA
-96.4628751,-46.15188054,-96.647895,350,2023-08-03T10:40:43.219684Z,46.51055967,8.476111999,-1.388732105,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.52E-05,9,-4.398303458,MwA
-71.86404861,-33.65770563,-81.533931,352,2023-08-03T10:41:05.087327Z,46.51066913,8.47643463,-1.403846069,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000136707,10,-4.287099377,MwA
-88.90819202,-43.64392772,-97.188988,355,2023-08-03T10:41:08.216586Z,46.51058133,8.476210854,-1.388191012,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.90E-05,8,-4.41796729,MwA
-90.18113066,-43.74416972,-95.865311,356,2023-08-03T10:41:14.164039Z,46.51058058,8.476194253,-1.389514689,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.72E-05,16,-4.142837449,MwA
-89.66251601,-44.90596391,-86.705715,365,2023-08-03T10:41:34.519462Z,46.51057007,8.476200811,-1.398674285,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000161112,14,-4.13942867,MwA
-84.16532055,-43.01889122,-86.963048,367,2023-08-03T10:41:37.370090Z,46.51058639,8.476272754,-1.398416952,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.25E-05,9,-4.368148709,MwA
-92.45819936,-46.86701475,-102.856168,368,2023-08-03T10:41:38.331482Z,46.51055276,8.476164048,-1.382523832,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000188091,14,-4.411820027,MwA
-83.46425891,-42.84401805,-84.770567,369,2023-08-03T10:41:40.181683Z,46.51058788,8.476281918,-1.400609433,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.84E-05,8,-4.295616232,MwA
-99.628835,-48.40280027,-96.049212,370,2023-08-03T10:41:50.564533Z,46.5105398,8.476070365,-1.389330788,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,5.55E-05,14,-4.250375798,MwA
-94.73954065,-50.62082963,-84.774994,371,2023-08-03T10:41:54.295512Z,46.51051927,8.476133683,-1.400605006,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000108204,13,-4.307226854,MwA
-102.7139627,-49.13729469,-97.209911,373,2023-08-03T10:42:00.507130Z,46.51053356,8.476030045,-1.388170089,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.30E-05,9,-4.440870238,MwA
-96.32036303,-46.27116273,-97.30357,375,2023-08-03T10:42:07.884477Z,46.51055858,8.476113835,-1.38807643,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000151622,14,-4.338018961,MwA
-94.89202133,-46.39694701,-90.865051,376,2023-08-03T10:42:13.483529Z,46.51055728,8.476132423,-1.394514949,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000145751,11,-4.435908609,MwA
-96.62291159,-46.35522267,-96.67846,379,2023-08-03T10:42:17.366042Z,46.51055786,8.476109879,-1.38870154,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.24E-05,14,-4.165712252,MwA
-105.300385,-57.71207934,-91.647535,380,2023-08-03T10:42:17.532635Z,46.51045674,8.475994873,-1.393732465,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.53E-05,10,-4.403340053,MwA
-89.78766628,-44.93850179,-97.885146,382,2023-08-03T10:42:27.693213Z,46.51056979,8.476199173,-1.387494854,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.47E-05,13,-4.225697162,MwA
-88.63063028,-45.3358517,-89.272815,383,2023-08-03T10:42:37.079292Z,46.51056608,8.47621418,-1.396107185,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000169999,12,-4.346746995,MwA
-92.62952477,-48.53572961,-105.80356,384,2023-08-03T10:42:37.809289Z,46.51053777,8.476161528,-1.37957644,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.81E-05,11,-4.606022193,MwA
-95.00058714,-47.2208644,-100.574445,385,2023-08-03T10:42:39.511264Z,46.51054988,8.476130865,-1.384805555,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.91E-05,8,-4.559967534,MwA
-94.82999034,-47.35757767,-100.574161,386,2023-08-03T10:42:40.762843Z,46.51054863,8.476133064,-1.384805839,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.99E-05,8,-4.586793081,MwA
-98.61531867,-48.19812487,-98.52901,387,2023-08-03T10:42:44.039083Z,46.51054152,8.476083604,-1.38685099,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000148498,10,-4.529334334,MwA
-89.38731606,-43.62466114,-98.626163,388,2023-08-03T10:42:44.775501Z,46.51058156,8.476204615,-1.386753837,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,6.93E-05,13,-4.263996663,MwA
-95.12457008,-47.03350435,-100.651331,389,2023-08-03T10:42:49.502177Z,46.51055158,8.476129282,-1.384728669,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,4.50E-05,9,-4.523548308,MwA
-97.69705411,-48.13369067,-100.409534,390,2023-08-03T10:42:50.373985Z,46.51054199,8.476095578,-1.384970466,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.26E-05,8,-4.545891275,MwA
-94.85286663,-47.10659921,-101.721821,393,2023-08-03T10:42:57.117303Z,46.51055089,8.476132809,-1.383658179,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000158256,11,-4.328835018,MwA
-103.6078228,-52.02263463,-113.250649,395,2023-08-03T10:43:13.458497Z,46.51050771,8.4760179,-1.372129351,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000106331,16,-4.088262054,MwA
-101.1500602,-49.0321573,-95.786096,396,2023-08-03T10:43:14.014989Z,46.51053432,8.476050438,-1.389593904,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000108894,18,-3.839325107,MwA
-89.70868896,-43.62785306,-96.158483,400,2023-08-03T10:43:22.978154Z,46.51058157,8.476200428,-1.389221517,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000162198,13,-4.095283692,MwA
-84.98570067,-42.80291422,-88.239944,401,2023-08-03T10:43:23.191859Z,46.51058843,8.476262103,-1.397140056,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000123522,20,-4.112252258,MwA
-89.22568645,-44.01831857,-98.111408,403,2023-08-03T10:43:27.496092Z,46.510578,8.476206653,-1.387268592,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,9.19E-05,16,-4.002120913,MwA
-89.15855766,-43.92293319,-98.062981,404,2023-08-03T10:43:32.281201Z,46.51057885,8.476207544,-1.387317019,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.54E-05,16,-3.9481819,MwA
-94.52688226,-47.40915338,-100.76571,406,2023-08-03T10:43:40.879048Z,46.51054813,8.476137004,-1.38461429,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.25E-05,8,-4.696330612,MwA
-89.54864816,-43.73801754,-96.440199,407,2023-08-03T10:43:42.860551Z,46.51058056,8.476202494,-1.388939801,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,0.000183092,14,-4.229490068,MwA
-98.42997148,-48.72613651,-91.391536,408,2023-08-03T10:43:44.768459Z,46.51053675,8.476085929,-1.393988464,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.69E-05,15,-4.217929553,MwA
-90.09510049,-43.52846857,-95.670594,409,2023-08-03T10:43:47.776490Z,46.51058251,8.476195411,-1.389709406,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,8.49E-05,18,-3.873024501,MwA
-106.0150644,-53.88256682,-95.519541,410,2023-08-03T10:43:50.350278Z,46.51049127,8.475986221,-1.389860459,,automatic,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,scanloc@bedretto-dev2,7.52E-05,9,-4.413385353,MwA
